dataset,method,seed,n_samples,n_context,n_behavior,anomaly_rate,auroc,auprc,p_at_k,runtime_sec,timestamp
bank_shift,LOF,456,30488,7,9,0.0500,0.885474,0.592370,0.970000,0.804,2026-01-31T03:17:59.487494
bank_shift,QCAD,456,30488,7,9,0.0500,0.998593,0.988744,1.000000,4.570,2026-01-31T03:18:04.068910
bank_shift,ROCOD,456,30488,7,9,0.0500,0.935168,0.310353,0.350000,3.323,2026-01-31T03:18:07.405088
bank_shift,PNKDIF,456,30488,7,9,0.0500,0.994533,0.836323,0.770000,5.797,2026-01-31T03:18:13.219009
bank_shift,PNKDIF_uniform,456,30488,7,9,0.0500,0.995280,0.867847,0.860000,5.192,2026-01-31T03:18:18.424487
bank_shift,PNKDIF_noMLP,456,30488,7,9,0.0500,0.999128,0.986015,1.000000,3.306,2026-01-31T03:18:21.743887
bank_shift,IF,789,30488,7,9,0.0500,0.999290,0.990475,1.000000,0.240,2026-01-31T03:18:22.317045
bank_shift,IF_concat,789,30488,7,9,0.0500,0.995781,0.935320,1.000000,0.275,2026-01-31T03:18:22.605146
bank_shift,DIF,789,30488,7,9,0.0500,0.996997,0.918166,0.930000,2.186,2026-01-31T03:18:24.806777
bank_shift,DIF_concat,789,30488,7,9,0.0500,0.993921,0.835927,0.820000,2.268,2026-01-31T03:18:27.089608
bank_shift,LOF,789,30488,7,9,0.0500,0.876285,0.582689,0.970000,0.963,2026-01-31T03:18:28.073742
bank_shift,QCAD,789,30488,7,9,0.0500,0.998830,0.990739,1.000000,6.024,2026-01-31T03:18:34.110494
bank_shift,ROCOD,789,30488,7,9,0.0500,0.934702,0.309041,0.330000,3.559,2026-01-31T03:18:37.684899
bank_shift,PNKDIF,789,30488,7,9,0.0500,0.996150,0.880238,0.840000,5.202,2026-01-31T03:18:42.901616
bank_shift,PNKDIF_uniform,789,30488,7,9,0.0500,0.995402,0.860599,0.850000,4.903,2026-01-31T03:18:47.822763
bank_shift,PNKDIF_noMLP,789,30488,7,9,0.0500,0.998297,0.969205,1.000000,3.883,2026-01-31T03:18:51.723337
bank_shift,IF,1011,30488,7,9,0.0500,0.999031,0.986038,1.000000,0.406,2026-01-31T03:18:52.618571
bank_shift,IF_concat,1011,30488,7,9,0.0500,0.994410,0.921308,1.000000,0.432,2026-01-31T03:18:53.067670
bank_shift,DIF,1011,30488,7,9,0.0500,0.996623,0.910963,0.930000,2.956,2026-01-31T03:18:56.042172
bank_shift,DIF_concat,1011,30488,7,9,0.0500,0.994389,0.852353,0.870000,2.702,2026-01-31T03:18:58.762917
bank_shift,LOF,1011,30488,7,9,0.0500,0.897234,0.621104,0.970000,0.839,2026-01-31T03:18:59.620411
bank_shift,QCAD,1011,30488,7,9,0.0500,0.998607,0.989347,1.000000,5.976,2026-01-31T03:19:05.613304
bank_shift,ROCOD,1011,30488,7,9,0.0500,0.935434,0.326835,0.600000,4.646,2026-01-31T03:19:10.276512
bank_shift,PNKDIF,1011,30488,7,9,0.0500,0.995735,0.867513,0.800000,7.179,2026-01-31T03:19:17.472001
bank_shift,PNKDIF_uniform,1011,30488,7,9,0.0500,0.996429,0.895658,0.870000,6.608,2026-01-31T03:19:24.099217
bank_shift,PNKDIF_noMLP,1011,30488,7,9,0.0500,0.999198,0.986410,0.990000,4.924,2026-01-31T03:19:29.041168
bank_swap,IF,42,30488,7,9,0.0500,0.486256,0.048434,0.020000,0.401,2026-01-31T03:19:29.825268
bank_swap,IF_concat,42,30488,7,9,0.0500,0.495107,0.049077,0.050000,0.422,2026-01-31T03:19:30.264498
bank_swap,DIF,42,30488,7,9,0.0500,0.484389,0.048443,0.070000,2.735,2026-01-31T03:19:33.012619
bank_swap,DIF_concat,42,30488,7,9,0.0500,0.495765,0.049271,0.050000,2.880,2026-01-31T03:19:35.910509
bank_swap,LOF,42,30488,7,9,0.0500,0.525789,0.060605,0.170000,0.836,2026-01-31T03:19:36.766228
bank_swap,QCAD,42,30488,7,9,0.0500,0.517367,0.054458,0.060000,7.125,2026-01-31T03:19:43.907830
bank_swap,ROCOD,42,30488,7,9,0.0500,0.516876,0.051359,0.040000,4.378,2026-01-31T03:19:48.303666
bank_swap,PNKDIF,42,30488,7,9,0.0500,0.528986,0.055130,0.090000,7.071,2026-01-31T03:19:55.393117
bank_swap,PNKDIF_uniform,42,30488,7,9,0.0500,0.527046,0.055092,0.110000,6.907,2026-01-31T03:20:02.319092
bank_swap,PNKDIF_noMLP,42,30488,7,9,0.0500,0.529086,0.054802,0.030000,4.893,2026-01-31T03:20:07.227048
bank_swap,IF,123,30488,7,9,0.0500,0.507416,0.050974,0.050000,0.403,2026-01-31T03:20:08.035307
bank_swap,IF_concat,123,30488,7,9,0.0500,0.521257,0.052312,0.050000,0.397,2026-01-31T03:20:08.451390
bank_swap,DIF,123,30488,7,9,0.0500,0.508554,0.051304,0.040000,2.862,2026-01-31T03:20:11.331628
bank_swap,DIF_concat,123,30488,7,9,0.0500,0.519004,0.052003,0.050000,2.976,2026-01-31T03:20:14.322212
bank_swap,LOF,123,30488,7,9,0.0500,0.526919,0.057138,0.090000,0.886,2026-01-31T03:20:15.225866
bank_swap,QCAD,123,30488,7,9,0.0500,0.515204,0.054269,0.120000,7.252,2026-01-31T03:20:22.495212
bank_swap,ROCOD,123,30488,7,9,0.0500,0.539350,0.054524,0.050000,4.522,2026-01-31T03:20:27.034892
bank_swap,PNKDIF,123,30488,7,9,0.0500,0.546303,0.057997,0.120000,7.161,2026-01-31T03:20:34.215596
bank_swap,PNKDIF_uniform,123,30488,7,9,0.0500,0.549017,0.058618,0.100000,6.736,2026-01-31T03:20:40.969800
bank_swap,PNKDIF_noMLP,123,30488,7,9,0.0500,0.541417,0.058081,0.120000,3.272,2026-01-31T03:20:44.255609
bank_swap,IF,456,30488,7,9,0.0500,0.507766,0.050855,0.030000,0.354,2026-01-31T03:20:44.952463
bank_swap,IF_concat,456,30488,7,9,0.0500,0.526481,0.052223,0.050000,0.394,2026-01-31T03:20:45.364714
bank_swap,DIF,456,30488,7,9,0.0500,0.511622,0.051912,0.030000,2.786,2026-01-31T03:20:48.168755
bank_swap,DIF_concat,456,30488,7,9,0.0500,0.524655,0.052717,0.040000,2.723,2026-01-31T03:20:50.911642
bank_swap,LOF,456,30488,7,9,0.0500,0.541151,0.061431,0.150000,0.922,2026-01-31T03:20:51.852877
bank_swap,QCAD,456,30488,7,9,0.0500,0.532458,0.056959,0.090000,6.618,2026-01-31T03:20:58.488224
bank_swap,ROCOD,456,30488,7,9,0.0500,0.529212,0.053645,0.100000,5.141,2026-01-31T03:21:03.648460
bank_swap,PNKDIF,456,30488,7,9,0.0500,0.540714,0.058674,0.100000,7.558,2026-01-31T03:21:11.224753
bank_swap,PNKDIF_uniform,456,30488,7,9,0.0500,0.543820,0.058909,0.100000,5.752,2026-01-31T03:21:16.991614
bank_swap,PNKDIF_noMLP,456,30488,7,9,0.0500,0.538809,0.057993,0.110000,4.133,2026-01-31T03:21:21.143177
bank_swap,IF,789,30488,7,9,0.0500,0.494704,0.048670,0.050000,0.427,2026-01-31T03:21:21.979678
bank_swap,IF_concat,789,30488,7,9,0.0500,0.504951,0.049284,0.030000,0.470,2026-01-31T03:21:22.471467
bank_swap,DIF,789,30488,7,9,0.0500,0.492865,0.048564,0.030000,3.027,2026-01-31T03:21:25.514825
bank_swap,DIF_concat,789,30488,7,9,0.0500,0.506350,0.049612,0.020000,2.935,2026-01-31T03:21:28.464867
bank_swap,LOF,789,30488,7,9,0.0500,0.516278,0.055681,0.090000,0.894,2026-01-31T03:21:29.377801
bank_swap,QCAD,789,30488,7,9,0.0500,0.499471,0.052839,0.110000,7.088,2026-01-31T03:21:36.479958
bank_swap,ROCOD,789,30488,7,9,0.0500,0.523461,0.051795,0.030000,4.211,2026-01-31T03:21:40.705325
bank_swap,PNKDIF,789,30488,7,9,0.0500,0.528486,0.054970,0.060000,5.742,2026-01-31T03:21:46.466332
bank_swap,PNKDIF_uniform,789,30488,7,9,0.0500,0.526363,0.054688,0.050000,5.326,2026-01-31T03:21:51.810427
bank_swap,PNKDIF_noMLP,789,30488,7,9,0.0500,0.531004,0.054848,0.080000,3.760,2026-01-31T03:21:55.588991
bank_swap,IF,1011,30488,7,9,0.0500,0.507470,0.050596,0.020000,0.344,2026-01-31T03:21:56.290351
bank_swap,IF_concat,1011,30488,7,9,0.0500,0.514919,0.051281,0.000000,0.344,2026-01-31T03:21:56.652496
bank_swap,DIF,1011,30488,7,9,0.0500,0.507308,0.050871,0.030000,2.329,2026-01-31T03:21:58.995359
bank_swap,DIF_concat,1011,30488,7,9,0.0500,0.510304,0.050785,0.030000,2.309,2026-01-31T03:22:01.320670
bank_swap,LOF,1011,30488,7,9,0.0500,0.534133,0.060754,0.120000,0.864,2026-01-31T03:22:02.202904
bank_swap,QCAD,1011,30488,7,9,0.0500,0.517186,0.054910,0.110000,5.329,2026-01-31T03:22:07.544596
bank_swap,ROCOD,1011,30488,7,9,0.0500,0.539729,0.054640,0.040000,3.531,2026-01-31T03:22:11.087400
bank_swap,PNKDIF,1011,30488,7,9,0.0500,0.544518,0.057421,0.080000,5.574,2026-01-31T03:22:16.679691
bank_swap,PNKDIF_uniform,1011,30488,7,9,0.0500,0.543162,0.057244,0.070000,5.462,2026-01-31T03:22:22.156754
bank_swap,PNKDIF_noMLP,1011,30488,7,9,0.0500,0.534909,0.056827,0.060000,3.552,2026-01-31T03:22:25.726110
cardio,IF,42,1831,5,16,0.0961,0.939783,0.605242,0.660000,0.152,2026-01-31T03:22:27.376978
cardio,IF_concat,42,1831,5,16,0.0961,0.930091,0.585633,0.620000,0.146,2026-01-31T03:22:27.529797
cardio,DIF,42,1831,5,16,0.0961,0.950573,0.614785,0.640000,0.903,2026-01-31T03:22:28.438419
cardio,DIF_concat,42,1831,5,16,0.0961,0.936309,0.551373,0.530000,0.842,2026-01-31T03:22:29.285658
cardio,LOF,42,1831,5,16,0.0961,0.547092,0.155240,0.220000,0.013,2026-01-31T03:22:29.304707
cardio,QCAD,42,1831,5,16,0.0961,0.709426,0.191609,0.270000,0.306,2026-01-31T03:22:29.615938
cardio,ROCOD,42,1831,5,16,0.0961,0.768113,0.454518,0.710000,0.152,2026-01-31T03:22:29.772799
cardio,PNKDIF,42,1831,5,16,0.0961,0.744006,0.249287,0.380000,0.886,2026-01-31T03:22:30.663901
cardio,PNKDIF_uniform,42,1831,5,16,0.0961,0.757498,0.257957,0.380000,0.871,2026-01-31T03:22:31.540540
cardio,PNKDIF_noMLP,42,1831,5,16,0.0961,0.782000,0.295219,0.420000,0.229,2026-01-31T03:22:31.775717
cardio,IF,123,1831,5,16,0.0961,0.952870,0.676140,0.730000,0.126,2026-01-31T03:22:31.909340
cardio,IF_concat,123,1831,5,16,0.0961,0.929264,0.557966,0.570000,0.133,2026-01-31T03:22:32.047372
cardio,DIF,123,1831,5,16,0.0961,0.945348,0.605204,0.620000,0.814,2026-01-31T03:22:32.865951
cardio,DIF_concat,123,1831,5,16,0.0961,0.923658,0.505018,0.480000,0.788,2026-01-31T03:22:33.658268
cardio,LOF,123,1831,5,16,0.0961,0.547092,0.155240,0.220000,0.013,2026-01-31T03:22:33.676587
cardio,QCAD,123,1831,5,16,0.0961,0.709426,0.191609,0.270000,0.313,2026-01-31T03:22:33.994637
cardio,ROCOD,123,1831,5,16,0.0961,0.768113,0.454518,0.710000,0.140,2026-01-31T03:22:34.139616
cardio,PNKDIF,123,1831,5,16,0.0961,0.734084,0.228619,0.370000,0.877,2026-01-31T03:22:35.021317
cardio,PNKDIF_uniform,123,1831,5,16,0.0961,0.757337,0.249618,0.390000,0.911,2026-01-31T03:22:35.938119
cardio,PNKDIF_noMLP,123,1831,5,16,0.0961,0.781993,0.319077,0.420000,0.274,2026-01-31T03:22:36.217808
cardio,IF,456,1831,5,16,0.0961,0.958040,0.698488,0.730000,0.164,2026-01-31T03:22:36.391219
cardio,IF_concat,456,1831,5,16,0.0961,0.911096,0.521645,0.550000,0.169,2026-01-31T03:22:36.565378
cardio,DIF,456,1831,5,16,0.0961,0.939526,0.564342,0.580000,1.049,2026-01-31T03:22:37.620775
cardio,DIF_concat,456,1831,5,16,0.0961,0.921340,0.489906,0.500000,0.755,2026-01-31T03:22:38.380517
cardio,LOF,456,1831,5,16,0.0961,0.547092,0.155240,0.220000,0.012,2026-01-31T03:22:38.398554
cardio,QCAD,456,1831,5,16,0.0961,0.709426,0.191609,0.270000,0.299,2026-01-31T03:22:38.703146
cardio,ROCOD,456,1831,5,16,0.0961,0.768113,0.454518,0.710000,0.141,2026-01-31T03:22:38.849306
cardio,PNKDIF,456,1831,5,16,0.0961,0.720832,0.220700,0.340000,0.892,2026-01-31T03:22:39.745793
cardio,PNKDIF_uniform,456,1831,5,16,0.0961,0.757628,0.272598,0.410000,0.857,2026-01-31T03:22:40.607303
cardio,PNKDIF_noMLP,456,1831,5,16,0.0961,0.772384,0.319068,0.430000,0.227,2026-01-31T03:22:40.839555
cardio,IF,789,1831,5,16,0.0961,0.943353,0.618889,0.690000,0.129,2026-01-31T03:22:40.975874
cardio,IF_concat,789,1831,5,16,0.0961,0.932203,0.613681,0.680000,0.130,2026-01-31T03:22:41.111686
cardio,DIF,789,1831,5,16,0.0961,0.936116,0.544282,0.540000,0.771,2026-01-31T03:22:41.888355
cardio,DIF_concat,789,1831,5,16,0.0961,0.929374,0.515777,0.490000,0.766,2026-01-31T03:22:42.660207
cardio,LOF,789,1831,5,16,0.0961,0.547092,0.155240,0.220000,0.014,2026-01-31T03:22:42.679997
cardio,QCAD,789,1831,5,16,0.0961,0.709426,0.191609,0.270000,0.304,2026-01-31T03:22:42.989013
cardio,ROCOD,789,1831,5,16,0.0961,0.768113,0.454518,0.710000,0.136,2026-01-31T03:22:43.129853
cardio,PNKDIF,789,1831,5,16,0.0961,0.754429,0.242216,0.370000,0.891,2026-01-31T03:22:44.025065
cardio,PNKDIF_uniform,789,1831,5,16,0.0961,0.744133,0.226764,0.340000,0.840,2026-01-31T03:22:44.869969
cardio,PNKDIF_noMLP,789,1831,5,16,0.0961,0.763708,0.299998,0.420000,0.227,2026-01-31T03:22:45.101097
cardio,IF,1011,1831,5,16,0.0961,0.948541,0.674136,0.750000,0.130,2026-01-31T03:22:45.238388
cardio,IF_concat,1011,1831,5,16,0.0961,0.932364,0.574579,0.550000,0.125,2026-01-31T03:22:45.367823
cardio,DIF,1011,1831,5,16,0.0961,0.945540,0.611991,0.630000,0.745,2026-01-31T03:22:46.118055
cardio,DIF_concat,1011,1831,5,16,0.0961,0.932089,0.526822,0.590000,0.747,2026-01-31T03:22:46.872150
cardio,LOF,1011,1831,5,16,0.0961,0.547092,0.155240,0.220000,0.036,2026-01-31T03:22:46.915247
cardio,QCAD,1011,1831,5,16,0.0961,0.709426,0.191609,0.270000,0.303,2026-01-31T03:22:47.223753
cardio,ROCOD,1011,1831,5,16,0.0961,0.768113,0.454518,0.710000,0.133,2026-01-31T03:22:47.362741
cardio,PNKDIF,1011,1831,5,16,0.0961,0.766877,0.256377,0.390000,0.860,2026-01-31T03:22:48.228058
cardio,PNKDIF_uniform,1011,1831,5,16,0.0961,0.767310,0.263779,0.410000,0.856,2026-01-31T03:22:49.089077
cardio,PNKDIF_noMLP,1011,1831,5,16,0.0961,0.800745,0.348534,0.470000,0.223,2026-01-31T03:22:49.316850
